id,MakeText,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,BodyColorText,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,ConsumptionTotalText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText
427.0,AUDI,S8 4.2 quattro,AUDI S8 4.2 quattro,S8,S8 4.2 quattro,"\"Ab MFK\"",beige,null,55000,grün mét.,Automatik-Getriebe,5,Allrad,Zuzwil,4172,7,1998,Benzin,14.3 l/100km,343 g/km,340,4,,Limousine
447.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",schwarz,G,20900,rot,Automat,2,Hinterradantrieb,Zuzwil,5513,5,2004,Benzin,14.4 l/100km,346 g/km,600,2,,Cabriolet
448.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\", \"Tuning\"",anthrazit,G,36800,rot,Automat,2,Hinterradantrieb,Zuzwil,5439,5,2002,Benzin,14.2 l/100km,340 g/km,476,2,,Cabriolet
905.0,McLAREN,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,12C,MP4-12C Coupé 3.8 V8,"\"Ab MFK\"",schwarz,G,19900,silber mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,4,2012,Benzin,12.3 l/100km,279 g/km,626,2,,Coupé
939.0,CHEVROLET,Corvette 6.2,CHEVROLET Corvette 6.2,CORVETTE,Corvette 6.2,"\"Ab MFK\"",schwarz,G,33000,silber mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,6162,3,2008,Benzin,13.3 l/100km,316 g/km,437,2,,Coupé
192.0,MERCEDES-BENZ,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,CLK 55 AMG,CLK 55 AMG Avantgarde,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,null,52500,blau mét.,Automat,4,Hinterradantrieb,Zuzwil,5439,6,2002,Benzin,11.7 l/100km,281 g/km,347,2,,Coupé
193.0,MERCEDES-BENZ,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,SLK 230,SLK 230 Kompressor,"\"Ab MFK\"",schwarz,null,30500,blau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,2295,8,2002,Benzin,9.7 l/100km,233 g/km,197,2,,Cabriolet
322.0,MERCEDES-BENZ,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,CLK 430,CLK 430 Elégance,"\"Ab MFK\"",grau,G,100,grau mét.,Automat,4,Hinterradantrieb,Zuzwil,4266,1,2001,Benzin,11.6 l/100km,278 g/km,279,2,,Coupé
561.0,BMW,540i,BMW 540i,540,540i,"\"Ab MFK\"",schwarz,null,93000,schwarz,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,4398,11,1998,Benzin,12.1 l/100km,292 g/km,286,4,,Limousine
599.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,49000,schwarz,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5439,3,2006,Benzin,13.5 l/100km,324 g/km,517,2,,Cabriolet
7.0,MERCEDES-BENZ,CLS 500,MERCEDES-BENZ CLS 500,CLS 500,CLS 500,"\"Ab MFK\"",schwarz,G,120900,anthrazit mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,11,2004,Benzin,12.1 l/100km,290 g/km,306,4,,Limousine
1006.0,MERCEDES-BENZ,SL 320,MERCEDES-BENZ SL 320,SL 320,SL 320,"\"Ab MFK\"",schwarz,null,156800,silber mét.,Automat,2,Hinterradantrieb,Zuzwil,3199,7,1996,Benzin,12.5 l/100km,297 g/km,231,2,,Cabriolet
115.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,41000,blau mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5439,12,2008,Benzin,13.5 l/100km,324 g/km,517,2,,Cabriolet
342.0,PORSCHE,Boxster S 3.2,PORSCHE Boxster S 3.2,BOXSTER,Boxster S 3.2,"\"Ab MFK\"",schwarz,G,51000,grau mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3179,7,2000,Benzin,10.7 l/100km,263 g/km,252,2,,Cabriolet
413.0,BMW,CSI A,BMW 633 CSI A,633,633 CSI A,"\"Ab MFK\"",mehrfarbig,null,128600,grün mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,3208,1,1977,Benzin,null,null,200,2,,Coupé
478.0,PORSCHE,Boxster 2.5,PORSCHE Boxster 2.5,BOXSTER,Boxster 2.5,"\"Ab MFK\"",grau,null,73200,rot,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,2480,3,1998,Benzin,9.7 l/100km,null,204,2,,Cabriolet
749.0,AUDI,RS6 Avant 4.0 TFSI V8 qu,AUDI RS6 Avant 4.0 TFSI V8 qu,RS6,RS6 Avant 4.0 TFSI V8 qu,"\"Ab MFK\"",schwarz,G,6000,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,3993,3,2013,Benzin,9.8 l/100km,229 g/km,560,5,,Kombi
767.0,MERCEDES-BENZ,SLK 32 AMG,MERCEDES-BENZ SLK 32 AMG,SLK 32 AMG,SLK 32 AMG,"\"Ab MFK\"",schwarz,G,123400,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,3199,8,2003,Benzin,11.2 l/100km,268 g/km,354,2,,Cabriolet
79.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",schwarz,null,37000,blau,Automat,0,Hinterradantrieb,Zuzwil,5984,3,1993,Benzin,null,null,394,2,,Cabriolet
835.0,PORSCHE,911 Carrera 4,PORSCHE 911 Carrera 4,911,911 Carrera 4,"\"Ab MFK\"",null,null,35100,silber,Schaltgetriebe manuell,4,Allrad,Zuzwil,3387,4,1999,Benzin,12.0 l/100km,295 g/km,300,2,,Coupé
840.0,RENAULT,Alpine A310 V6 VFA-2700 VAA,RENAULT Alpine A310 V6 VFA-2700 VAA,ALPINE,Alpine A310 V6 VFA-2700 VAA,"\"Ab MFK\"",schwarz,null,78000,silber,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,5,1984,Benzin,null,null,150,2,,Coupé
297.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,93500,grau mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,1,2004,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
334.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,null,74100,grau mét.,Automatik-Getriebe,4,Allrad,Zuzwil,3600,8,2001,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
467.0,PORSCHE,911 Carrera 4 Ruf Turbo BTR 2 420 PS,PORSCHE 911 Carrera 4 Ruf Turbo BTR 2 420 PS,911,911 Carrera 4 Ruf Turbo BTR 2 420 PS,"\"Ab MFK\"",grün,null,96000,rot,Schaltgetriebe manuell,4,Allrad,Zuzwil,3598,4,1995,Benzin,null,null,272,2,,Coupé
473.0,VOLVO,V70 2.4T,VOLVO V70 2.4T,V70,V70 2.4T,"\"Ab MFK\"",anthrazit,null,83000,rot,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2435,4,2002,Benzin,9.3 l/100km,222 g/km,200,5,,Kombi
562.0,TRABANT,1300S Trabusa,TRABANT 1300S Trabusa,,1300S Trabusa,"\"Rennwagen\"",schwarz,null,999,schwarz,Schaltgetriebe,0,Hinterradantrieb,Zuzwil,1299,1,2009,Benzin,null,null,0,0,,Limousine
666.0,ASTON MARTIN,Shooting Brake,ASTON MARTIN LAGONDA Shooting Brake,LAGONDA,LAGONDA Shooting Brake,"\"Ab MFK\"",grau,null,39000,schwarz mét.,Automatik-Getriebe,4,Hinterradantrieb,Safenwil,5340,3,1987,Benzin,null,null,300,4,,Kombi
768.0,BMW-ALPINA,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,5 SERIES,B5 BiTurbo 4.4 V8,"\"Ab MFK\"",schwarz,G,19100,schwarz mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,4395,5,2012,Benzin,9.5 l/100km,221 g/km,540,4,,Limousine
1150.0,BMW,M5,BMW M5,M5,M5,"\"Ab MFK\"",schwarz,null,39700,weiss mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,4941,10,1998,Benzin,13.9 l/100km,336 g/km,400,4,,Limousine
264.0,PORSCHE,Cayenne Turbo,PORSCHE Cayenne Turbo,CAYENNE,Cayenne Turbo,"\"Ab MFK\"",braun,G,28000,grau,Automat,5,Allrad,Zuzwil,4806,8,2008,Benzin,14.9 l/100km,358 g/km,500,5,,SUV / Geländewagen
655.0,BMW,730d,BMW 730d,730,730d,"\"Ab MFK\"",beige,G,62000,schwarz mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2993,11,2007,Diesel,7.9 l/100km,210 g/km,231,4,,Limousine
709.0,BENTLEY,Continental GT 6.0,BENTLEY Continental GT 6.0,CONTINENTAL,Continental GT 6.0,"\"Ab MFK\"",grau,G,142000,schwarz mét.,Automat sequentiell,4,Allrad,Zuzwil,5998,5,2005,Benzin,16.6 l/100km,396 g/km,560,2,,Coupé
995.0,MERCEDES-BENZ,CLS 350 CGI,MERCEDES-BENZ CLS 350 CGI,CLS 350,CLS 350 CGI,"\"Ab MFK\"",schwarz,G,25300,silber mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,3498,1,2010,Benzin,9.3 l/100km,222 g/km,292,4,,Limousine
1143.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",rot,G,81000,weiss mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,1,2003,Benzin,14.2 l/100km,340 g/km,500,2,,Cabriolet
27.0,BENTLEY,Turbo R,BENTLEY Turbo R,TURBO,Turbo R,"\"Ab MFK\"",blau,null,112500,anthrazit mét.,Automat,5,Hinterradantrieb,Zuzwil,6749,4,1990,Benzin,null,null,320,4,,Limousine
671.0,ROLLS-ROYCE,Mk. I,ROLLS-ROYCE Silver Spirit Mk. I,Silver Spirit,Silver Spirit Mk. I,"\"Ab MFK\"",mehrfarbig,null,99300,schwarz mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,6750,4,1983,Benzin,null,null,201,4,,Limousine
221.0,PORSCHE,Targa,PORSCHE 911 Targa,911,911 Targa,"\"Ab MFK\"",schwarz,null,96000,gelb,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,2687,11,1971,Benzin,null,null,150,2,,Cabriolet
641.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",weiss,G,38500,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,5,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
667.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",anthrazit,G,20500,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,4966,11,2001,Benzin,12.7 l/100km,304 g/km,306,2,,Cabriolet
68.0,RENAULT,1600 SX,RENAULT Alpine A110 1600 SX,Alpine A110,Alpine A110 1600 SX,"\"Ab MFK\"",schwarz,null,60000,blau,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1635,7,1976,Benzin,null,null,120,2,,Coupé
719.0,LAMBORGHINI,Murciélago 6.2 Coupé,LAMBORGHINI Murciélago 6.2 Coupé,MURCIÉLAGO,Murciélago 6.2 Coupé,"\"Ab MFK\"",schwarz,G,13500,schwarz mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,6192,6,2003,Benzin,21.5 l/100km,500 g/km,580,2,,Coupé
105.0,FERRARI,F12 Berlinetta,FERRARI F12 Berlinetta,F12,F12 Berlinetta,"\"Direkt-/Parallelimport\"",braun,G,12000,blau mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,6262,1,2013,Benzin,15.0 l/100km,350 g/km,736,3,,Coupé
218.0,BMW,M5,BMW M5,M5,M5,null,beige,G,3000,gelb,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4999,4,2005,Benzin,14.8 l/100km,357 g/km,503,4,,Limousine
291.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\", \"Tuning\"",schwarz,G,36700,grau mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,6,2008,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
394.0,BENTLEY,Continental Supersports Conv.,BENTLEY Continental Supersports Conv.,CONTINENTAL,Continental Supersports Conv.,"\"Ab MFK\"",mehrfarbig,G,15000,grün mét.,Automat sequentiell,2,Allrad,Zuzwil,5998,9,2010,Benzin,16.7 l/100km,388 g/km,630,2,,Cabriolet
469.0,PORSCHE,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\", \"Tuning\"",schwarz,G,14400,rot,Schaltgetriebe manuell,2,Allrad,Zuzwil,3600,1,2004,Benzin,12.9 l/100km,309 g/km,420,2,,Cabriolet
57.0,RENAULT,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",mehrfarbig,null,108000,blau,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,4,1980,Benzin,null,null,150,2,,Coupé
1024.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",grau,G,35100,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,8,2002,Benzin,12.0 l/100km,288 g/km,335,4,,Limousine
769.0,LAMBORGHINI,Diablo 5.7,LAMBORGHINI Diablo 5.7,DIABLO,Diablo 5.7,null,mehrfarbig,null,55000,schwarz mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,5707,4,1997,Benzin,null,null,492,2,,Coupé
893.0,ROLLS-ROYCE,Corniche,ROLLS-ROYCE Corniche,CORNICHE,Corniche,"\"Ab MFK\"",beige,G,38000,silber mét.,Automat,4,Hinterradantrieb,Zuzwil,6761,7,2001,Benzin,19.0 l/100km,456 g/km,329,2,,Cabriolet
1074.0,MERCEDES-BENZ,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,E 50 AMG,E 50 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,67400,violett mét.,Automat,5,Hinterradantrieb,Zuzwil,4973,3,1997,Benzin,13.5 l/100km,315 g/km,347,4,,Limousine
237.0,RENAULT,R5 Turbo 2,RENAULT R5 Turbo 2,R5,R5 Turbo 2,null,beige,null,59900,gold mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1397,5,1985,Benzin,null,null,160,3,,Kleinwagen
630.0,LAMBORGHINI,Gallardo Superleggera,LAMBORGHINI Gallardo Superleggera,GALLARDO,Gallardo Superleggera,"\"Ab MFK\"",schwarz,G,42000,schwarz mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4961,6,2007,Benzin,17.0 l/100km,400 g/km,530,2,,Coupé
800.0,BMW,525i,BMW 525i,525,525i,"\"Ab MFK\"",beige,null,125900,schwarz mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2494,2,2002,Benzin,9.4 l/100km,225 g/km,193,4,,Limousine
941.0,BMW,328i Coupé,BMW 328i Coupé,328,328i Coupé,"\"Ab MFK\"",beige,null,69800,silber mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,2792,8,1996,Benzin,9.2 l/100km,null,193,2,,Coupé
1075.0,LAMBORGHINI,Diablo 5.7 SV,LAMBORGHINI Diablo 5.7 SV,DIABLO,Diablo 5.7 SV,null,bordeaux,null,44500,violett mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Porrentruy,5707,1,1999,Benzin,24.9 l/100km,575 g/km,530,2,,Coupé
143.0,MERCEDES-BENZ,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,S 65 AMG,S 65 AMG L,"\"Ab MFK\"",schwarz,G,68800,blau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5981,8,2006,Benzin,14.8 l/100km,355 g/km,612,4,,Limousine
187.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,46000,blau mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,7,2008,Benzin,14.0 l/100km,333 g/km,700,5,,Kombi
201.0,MERCEDES-BENZ,SL 300,MERCEDES-BENZ SL 300,SL 300,SL 300,"\"Ab MFK\"",schwarz,null,63600,bordeaux mét.,Automat,2,Hinterradantrieb,Zuzwil,2959,6,1993,Benzin,null,null,231,2,,Cabriolet
24.0,BUGATTI,Veyron 16.4,BUGATTI Veyron 16.4,,Veyron 16.4,null,anthrazit,null,20000,anthrazit mét.,Automatik-Getriebe,2,Allrad,Sursee,7993,7,2008,Benzin,null,null,1001,2,,Coupé
659.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",beige,G,13900,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,5513,5,2003,Benzin,14.4 l/100km,346 g/km,500,2,,Cabriolet
703.0,NISSAN,Rennwagen,NISSAN Skyline Rennwagen,Skyline,Skyline Rennwagen,"\"Tuning\"",null,null,15000,schwarz mét.,Schaltgetriebe,2,Allrad,Zuzwil,2568,1,2002,Benzin,null,null,800,2,,Coupé
810.0,JAGUAR,XKR 5.0 V8 SC,JAGUAR XKR 5.0 V8 SC,XK,XKR 5.0 V8 SC,"\"Ab MFK\"",schwarz,G,49500,schwarz mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5000,3,2009,Benzin,12.5 l/100km,292 g/km,510,2,,Cabriolet
824.0,HARLEY-DAVIDSON,HPU Hurricane TC,HARLEY-DAVIDSON HPU Hurricane TC,,HPU Hurricane TC,null,null,null,100,schwarz mét.,Schaltgetriebe,0,Hinterradantrieb,Zuzwil,1449,4,2006,Benzin,null,null,0,0,,
873.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,null,schwarz,null,60500,silber mét.,Automatik-Getriebe,4,Allrad,Zuzwil,3600,12,2000,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
142.0,LAMBORGHINI,Gallardo LP570-4 Coupé SL,LAMBORGHINI Gallardo LP570-4 Coupé SL,GALLARDO,Gallardo LP570-4 Coupé SL,"\"Ab MFK\"",schwarz,G,18000,blau mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,3,2011,Benzin,13.5 l/100km,319 g/km,570,2,,Coupé
348.0,MERCEDES-BENZ,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,S 65 AMG,S 65 AMG L,"\"Ab MFK\"",grau,G,130000,grau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5981,9,2006,Benzin,14.8 l/100km,355 g/km,612,4,,Limousine
386.0,FERRARI,348 tb,FERRARI 348 tb,348,348 tb,"\"Ab MFK\"",beige,null,34000,grün,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3402,3,1994,Benzin,null,null,286,2,,Coupé
21.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,27900,anthrazit mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,7,2003,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
256.0,FERRARI,F360 Spider,FERRARI F360 Spider,F360,F360 Spider,"\"Ab MFK\"",blau,G,16600,grau,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3586,9,2002,Benzin,19.3 l/100km,440 g/km,400,2,,Cabriolet
385.0,MERCEDES-BENZ,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",schwarz,null,88500,grün,Automat,4,Hinterradantrieb,Zuzwil,5984,3,1996,Benzin,null,null,394,2,,Coupé
492.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",beige,null,29000,rot,Automatik-Getriebe,4,Allrad,Zuzwil,3600,1,2002,Benzin,12.9 l/100km,309 g/km,420,2,,Coupé
558.0,MERCEDES-BENZ,E 63 AMG,MERCEDES-BENZ E 63 AMG,E 63 AMG,E 63 AMG,"\"Ab MFK\"",schwarz,G,7400,schwarz,Automat sequentiell,5,Hinterradantrieb,Zuzwil,6209,3,2010,Benzin,12.6 l/100km,295 g/km,525,4,,Limousine
687.0,LAMBORGHINI,GallardoLP570-4CpéTecnica,LAMBORGHINI GallardoLP570-4CpéTecnica,GALLARDO,GallardoLP570-4CpéTecnica,"\"Ab MFK\"",schwarz,G,1700,schwarz mét.,Automat sequentiell,2,Allrad,St. Gallen,5204,9,2014,Benzin,13.5 l/100km,319 g/km,570,2,,Coupé
771.0,BMW,320d Touring,BMW 320d Touring,320,320d Touring,"\"Ab MFK\"",anthrazit,F,162000,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,1995,8,2007,Diesel,6.9 l/100km,184 g/km,163,5,,Kombi
1055.0,RENAULT,1600S,RENAULT Alpine A110 1600S,Alpine A110,Alpine A110 1600S,"\"Ab MFK\"",beige,null,57700,silber mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1564,3,1970,Benzin,null,null,124,2,,Coupé
271.0,BMW,535i Touring,BMW 535i Touring,535,535i Touring,"\"Ab MFK\"",beige,F,76500,grau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2979,7,2011,Benzin,7.7 l/100km,179 g/km,306,5,,Kombi
442.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,null,9650,rot,Automatik-Getriebe,4,Allrad,Zuzwil,3600,7,2008,Benzin,12.8 l/100km,307 g/km,480,2,,Coupé
531.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",grau,G,66800,schwarz,Automat sequentiell,5,Allrad,Zuzwil,4398,5,2003,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
625.0,MERCEDES-BENZ,G 63 AMG,MERCEDES-BENZ G 63 AMG,G 63 AMG,G 63 AMG,"\"Ab MFK\"",schwarz,G,28100,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,5461,4,2013,Benzin,13.8 l/100km,322 g/km,544,5,,SUV / Geländewagen
670.0,BENTLEY,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,CONTINENTAL,Continental FlyingSpur6.0,"\"Ab MFK\"",schwarz,G,28000,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,5998,2,2007,Benzin,17.0 l/100km,396 g/km,560,4,,Limousine
773.0,RENAULT,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",mehrfarbig,null,111990,schwarz mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,9,1983,Benzin,null,null,150,2,,Coupé
838.0,FERRARI,599 GTB HGTE,FERRARI 599 GTB HGTE,599,599 GTB HGTE,"\"Ab MFK\"",schwarz,G,28900,silber,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,5999,4,2010,Benzin,17.9 l/100km,415 g/km,620,2,,Coupé
937.0,BMW,M3,BMW M3,M3,M3,"\"Ab MFK\"",schwarz,G,23900,silber mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3246,11,2002,Benzin,12.1 l/100km,292 g/km,343,2,,Cabriolet
1062.0,MITSUBISHI,EVO V,MITSUBISHI LANCER EVO V,LANCER,LANCER EVO V,"\"Ab MFK\"",schwarz,null,120800,silber mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,1997,1,1999,Benzin,null,null,280,4,,Limousine
165.0,MERCEDES-BENZ,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",schwarz,null,111000,blau mét.,Automat,4,Hinterradantrieb,Zuzwil,5984,8,1993,Benzin,null,null,394,2,,Coupé
85.0,BMW,M3,BMW M3,M3,M3,"\"Ab MFK\"",grau,G,49600,blau mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3246,5,2002,Benzin,13.6 l/100km,328 g/km,343,2,,Cabriolet
1038.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",beige,null,74400,silber mét.,Automat,0,Hinterradantrieb,Zuzwil,4973,6,1996,Benzin,14.3 l/100km,340 g/km,320,2,,Cabriolet
180.0,LAND ROVER,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",schwarz,null,49700,blau mét.,Automat,5,Allrad,Zuzwil,4554,5,1998,Benzin,16.2 l/100km,414 g/km,226,5,,SUV / Geländewagen
426.0,FERRARI,246 GTS,FERRARI Dino 246 GTS,Dino,Dino 246 GTS,null,schwarz,null,5000,grün mét.,Schaltgetriebe,2,Hinterradantrieb,Sursee,2400,3,1974,Benzin,null,null,0,2,,Cabriolet
1017.0,VW,Jetta 2.0 TDI Comfort,VW Jetta 2.0 TDI Comfort,JETTA,Jetta 2.0 TDI Comfort,"\"Ab MFK\"",grau,E,33500,silber mét.,Automatisiertes Schaltgetriebe,5,Vorderradantrieb,Zuzwil,1968,3,2009,Diesel,5.8 l/100km,154 g/km,140,4,,Limousine
801.0,BMW,M6,BMW M6,M6,M6,"\"Ab MFK\"",schwarz,G,66800,schwarz mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4395,6,2012,Benzin,10.3 l/100km,239 g/km,560,2,,Cabriolet
895.0,AUDI,quattro Turbo 20V,AUDI quattro Turbo 20V,QUATTRO,quattro Turbo 20V,"\"Ab MFK\"",grau,null,125000,silber mét.,Schaltgetriebe manuell,5,Allrad,Zuzwil,2225,1,1990,Benzin,null,null,220,2,,Coupé
898.0,AUDI,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,R8,R8 GT Spyder 5.2,"\"Ab MFK\"",schwarz,G,5900,silber mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,6,2012,Benzin,14.2 l/100km,332 g/km,560,2,,Cabriolet
997.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,118800,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4991,2,2009,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
1044.0,FERRARI,F430 Scuderia,FERRARI F430 Scuderia,F430,F430 Scuderia,"\"Ab MFK\"",schwarz,G,19999,silber mét.,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4308,3,2008,Benzin,15.7 l/100km,360 g/km,506,2,,Coupé
