id,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText,color,transmissionType,make,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
542.0,CLS 63 AMG,MERCEDES-BENZ CLS 63 AMG,CLS 63 AMG,CLS 63 AMG,"\"Ab MFK\"",beige,G,69200,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,5461,9,2011,Benzin,231 g/km,525,4,,Limousine,black,automatic,Mercedes-benz,9.9,l/100km
718.0,456 GTA,FERRARI 456 GTA,456,456 GTA,"\"Ab MFK\"",rot,null,52800,Automat,4,Hinterradantrieb,Zuzwil,5474,12,1996,Benzin,null,442,2,,Coupé,black met.,automatic,Ferrari,null,
303.0,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition,SL 500,SL 500 Special Edition,"\"Ab MFK\"",schwarz,null,55200,Automat,2,Hinterradantrieb,Zuzwil,4971,4,1996,Benzin,null,320,2,,Cabriolet,gray met.,automatic,Mercedes-benz,null,
539.0,II Coupé,ROLLS-ROYCE CORNICHE II Coupé,CORNICHE,CORNICHE II Coupé,null,braun,null,32000,null,4,null,Basel,0,7,1980,Benzin,null,0,0,,Coupé,black,null,Rolls-royce,null,
626.0,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,S 63 AMG,S 63 AMG L,"\"Ab MFK\"",grau,G,45600,Automat sequentiell,5,Hinterradantrieb,Zuzwil,6209,8,2008,Benzin,355 g/km,525,4,,Limousine,black met.,null,Mercedes-benz,14.9,l/100km
421.0,Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\", \"Tuning\"",schwarz,null,34000,Schaltgetriebe,2,Allrad,Zuzwil,3600,2,2007,Benzin,null,800,2,,Coupé,green met.,manual,Porsche,null,
434.0,M5,BMW M5,M5,M5,"\"Ab MFK\"",schwarz,G,33600,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4999,8,2005,Benzin,357 g/km,503,4,,Limousine,green met.,automatic,Bmw,14.8,l/100km
887.0,M5,BMW M5,M5,M5,null,null,G,68500,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,4941,1,1999,Benzin,336 g/km,400,4,,Limousine,silver met.,manual,Bmw,13.9,l/100km
913.0,Corniche,ROLLS-ROYCE Corniche,CORNICHE,Corniche,"\"Ab MFK\"",beige,G,42000,Automat,4,Hinterradantrieb,Zuzwil,6761,6,2002,Benzin,456 g/km,329,2,,Cabriolet,silver met.,automatic,Rolls-royce,17.8,l/100km
243.0,110 GT/SS,BUGATTI EB 110 GT/SS,EB,EB 110 GT/SS,null,null,null,4000,Schaltgetriebe,2,Allrad,Zuzwil,3500,8,1998,Benzin,null,611,2,,Coupé,gray,manual,Bugatti,null,
388.0,911 Turbo S Cabrio SPEED ART 580PS,PORSCHE 911 Turbo S Cabrio SPEED ART 580PS,911,911 Turbo S Cabrio SPEED ART 580PS,"\"Ab MFK\", \"Tuning\"",braun,G,16000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,3800,4,2011,Benzin,270 g/km,580,2,,Cabriolet,green met.,automatic,Porsche,11.5,l/100km
829.0,GranTurismo,MASERATI GranTurismo,GRANTURISMO,GranTurismo,"\"Ab MFK\", \"Direkt-/Parallelimport\"",braun,G,8700,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4244,12,2009,Benzin,330 g/km,405,2,,Coupé,black met.,null,Maserati,14.3,l/100km
153.0,Eos 2.0 FSI T,VW Eos 2.0 FSI T,EOS,Eos 2.0 FSI T,"\"Ab MFK\"",rot,G,27000,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,1984,9,2007,Benzin,202 g/km,200,2,,Cabriolet,blue met.,manual,Vw,8.4,l/100km
359.0,3.5,LAND ROVER RANGE ROVER 3.5,RANGE ROVER,RANGE ROVER 3.5,null,grau,null,151300,Schaltgetriebe,5,Allrad,Zuzwil,3530,3,1989,Benzin,null,168,5,,SUV / Geländewagen,gray met.,manual,Land rover,null,
449.0,RS6 Avant 5.0 V10 quattro 730PS,AUDI RS6 Avant 5.0 V10 quattro 730PS,RS6,RS6 Avant 5.0 V10 quattro 730PS,"\"Ab MFK\"",schwarz,G,112400,Automat,5,Allrad,Zuzwil,4991,7,2008,Benzin,333 g/km,580,5,,Kombi,red,automatic,Audi,14.0,l/100km
62.0,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\", \"Tuning\"",schwarz,G,61300,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,12,2002,Benzin,309 g/km,462,2,,Coupé,blue,manual,Porsche,12.9,l/100km
694.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,null,125600,Automat,2,Hinterradantrieb,Zuzwil,4971,7,1992,Benzin,null,320,2,,Cabriolet,black met.,automatic,Mercedes-benz,null,
965.0,M5,BMW M5,M5,M5,"\"Ab MFK\"",beige,G,19000,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4395,3,2012,Benzin,232 g/km,560,4,,Limousine,silver met.,automatic,Bmw,9.9,l/100km
1122.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,15000,Automat sequentiell,5,Allrad,Zuzwil,4991,1,2010,Benzin,333 g/km,700,5,,Kombi,white,null,Audi,14.0,l/100km
292.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",blau,G,69200,Automatik-Getriebe,4,Allrad,Zuzwil,3600,7,2000,Benzin,339 g/km,420,2,,Coupé,gray met.,null,Porsche,13.9,l/100km
855.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",braun,null,111500,Automat,5,Hinterradantrieb,Zuzwil,4971,3,1994,Benzin,null,320,2,,Cabriolet,silver,automatic,Mercedes-benz,null,
991.0,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",anthrazit,G,48200,Automat,2,Hinterradantrieb,Zuzwil,5439,3,2002,Benzin,340 g/km,476,2,,Cabriolet,silver met.,automatic,Mercedes-benz,14.2,l/100km
1004.0,Gallardo 5.0 V10 Coupé SE,LAMBORGHINI Gallardo 5.0 V10 Coupé SE,GALLARDO,Gallardo 5.0 V10 Coupé SE,"\"Ab MFK\"",schwarz,G,20000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4961,1,2006,Benzin,400 g/km,520,2,,Coupé,silver met.,automatic,Lamborghini,17.0,l/100km
128.0,E 63 AMG S 4Matic,MERCEDES-BENZ E 63 AMG S 4Matic,E 63 AMG,E 63 AMG S 4Matic,"\"Ab MFK\"",schwarz,G,23900,Automatisiertes Schaltgetriebe,5,Allrad,Zuzwil,5461,7,2013,Benzin,242 g/km,585,4,,Limousine,blue met.,automatic,Mercedes-benz,10.3,l/100km
287.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\", \"Tuning\"",schwarz,G,32900,Automat sequentiell,5,Allrad,Zuzwil,4172,4,2003,Benzin,350 g/km,450,5,,Kombi,gray met.,null,Audi,14.6,l/100km
345.0,Cortina Lotus,FORD CORTINA Cortina Lotus,CORTINA,CORTINA Cortina Lotus,null,schwarz,null,69377,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,1558,4,1966,null,null,110,2,,Limousine,gray met.,manual,Ford,null,
615.0,Diablo 5.7,LAMBORGHINI Diablo 5.7,DIABLO,Diablo 5.7,"\"Ab MFK\"",schwarz,null,20600,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,5707,12,2000,Benzin,null,492,2,,Coupé,black met.,manual,Lamborghini,null,
633.0,M6,BMW M6,M6,M6,"\"Ab MFK\"",schwarz,G,58300,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4999,4,2005,Benzin,357 g/km,507,2,,Coupé,black met.,automatic,Bmw,14.8,l/100km
1145.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",anthrazit,G,15600,Automat,2,Hinterradantrieb,Zuzwil,4966,11,2001,Benzin,304 g/km,306,2,,Cabriolet,white met.,automatic,Mercedes-benz,12.7,l/100km
242.0,S 500 L 4Matic,MERCEDES-BENZ S 500 L 4Matic,S 500,S 500 L 4Matic,"\"Ab MFK\"",beige,G,54500,Automat,5,Allrad,Zuzwil,4966,12,2002,Benzin,311 g/km,306,4,,Limousine,gray,automatic,Mercedes-benz,12.9,l/100km
311.0,S 500 L,MERCEDES-BENZ S 500 L,S 500,S 500 L,"\"Ab MFK\"",grau,G,32700,Automat,5,Hinterradantrieb,Zuzwil,4966,5,1999,Benzin,320 g/km,306,4,,Limousine,gray met.,automatic,Mercedes-benz,13.4,l/100km
607.0,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,SLK 230,SLK 230 Kompressor,"\"Ab MFK\"",schwarz,null,38700,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,2295,5,2002,Benzin,233 g/km,197,2,,Cabriolet,black met.,null,Mercedes-benz,9.7,l/100km
713.0,B3 3.2 Coupé S.Tronic,BMW-ALPINA B3 3.2 Coupé S.Tronic,3 SERIES,B3 3.2 Coupé S.Tronic,"\"Ab MFK\"",schwarz,null,99400,Automat,4,Hinterradantrieb,Zuzwil,3152,2,1997,Benzin,275 g/km,265,2,,Coupé,black met.,automatic,Bmw-alpina,11.6,l/100km
788.0,G 55 AMG,MERCEDES-BENZ G 55 AMG,G 55 AMG,G 55 AMG,"\"Ab MFK\"",schwarz,G,49600,Automat sequentiell,5,Allrad,Zuzwil,5439,1,2008,Benzin,378 g/km,500,5,,SUV / Geländewagen,black met.,null,Mercedes-benz,15.9,l/100km
818.0,612,FERRARI 612,612,612,"\"Ab MFK\"",schwarz,G,113800,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,5748,7,2004,Benzin,475 g/km,540,2,,Coupé,black met.,automatic,Ferrari,20.7,l/100km
87.0,C5 3.0 V6 Exclusive,CITROEN C5 3.0 V6 Exclusive,C5,C5 3.0 V6 Exclusive,"\"Ab MFK\"",schwarz,G,83800,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,2946,6,2001,Benzin,226 g/km,208,5,,Limousine,blue met.,manual,Citroen,9.6,l/100km
915.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",beige,null,29800,Automat,2,Hinterradantrieb,Zuzwil,4973,10,1996,Benzin,328 g/km,320,2,,Cabriolet,silver met.,automatic,Mercedes-benz,14.3,l/100km
952.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,14700,Automat sequentiell,5,Allrad,Zuzwil,4398,8,2005,Benzin,317 g/km,320,5,,SUV / Geländewagen,silver met.,null,Bmw,13.1,l/100km
1108.0,Abarth Serie II,AUTOBIANCHI A112 Abarth Serie II,A112,A112 Abarth Serie II,null,mehrfarbig,null,9999,Schaltgetriebe,2,Vorderradantrieb,Zuzwil,981,6,1974,Benzin,null,57,3,,Kleinwagen,white,manual,Autobianchi,null,
123.0,B7 TURBO,BMW-ALPINA 5 SERIES B7 TURBO,5 SERIES,5 SERIES B7 TURBO,"\"Ab MFK\"",schwarz,null,199300,null,0,null,Zuzwil,3428,5,1986,Benzin,null,300,4,,Limousine,blue met.,null,Bmw-alpina,null,
356.0,911 GT2,PORSCHE 911 GT2,911,911 GT2,"\"Ab MFK\"",schwarz,G,44600,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3600,5,2009,Benzin,298 g/km,530,2,,Coupé,gray met.,manual,Porsche,12.5,l/100km
783.0,A4 Avant 3.0 V6,AUDI A4 Avant 3.0 V6,A4,A4 Avant 3.0 V6,"\"Ab MFK\"",schwarz,null,101900,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2976,8,2002,Benzin,233 g/km,220,5,,Kombi,black met.,null,Audi,9.7,l/100km
954.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,46900,Automat sequentiell,5,Allrad,Zuzwil,4172,10,2002,Benzin,null,450,5,,Kombi,silver met.,null,Audi,14.6,l/100km
215.0,4/4 1.8,MORGAN 4/4 1.8,4/4,4/4 1.8,"\"Ab MFK\", \"Direkt-/Parallelimport\"",bordeaux,G,7100,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1796,6,2006,Benzin,null,126,2,,Cabriolet,yellow,manual,Morgan,7.7,l/100km
640.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,CONTINENTAL,Continental GTC 6.0,"\"Ab MFK\"",mehrfarbig,G,50900,Automat,4,Allrad,Zuzwil,5998,7,2007,Benzin,410 g/km,560,2,,Cabriolet,black met.,automatic,Bentley,17.1,l/100km
766.0,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",grau,null,70400,Automat,5,Allrad,Zuzwil,4554,11,1995,Benzin,414 g/km,226,5,,SUV / Geländewagen,black met.,automatic,Land rover,16.2,l/100km
814.0,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,HURACAN,Huracan LP610-4 Coupé,"\"Ab MFK\"",schwarz,G,2100,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,1,2016,Benzin,280 g/km,610,2,,Coupé,black met.,automatic,Lamborghini,12.0,l/100km
828.0,323 i E21,BMW 323 i E21,,323 i E21,null,blau,null,157400,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,2315,5,1979,Benzin,null,143,2,,Coupé,black met.,manual,Bmw,null,
3.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",beige,G,38500,Automat sequentiell,5,Allrad,Zuzwil,4172,10,2002,Benzin,350 g/km,450,5,,Kombi,anthrazit,null,Audi,14.6,l/100km
392.0,Diablo SE 30,LAMBORGHINI Diablo SE 30,DIABLO,Diablo SE 30,"\"Ab MFK\"",schwarz,null,64800,Schaltgetriebe manuell,2,Hinterradantrieb,Porrentruy,5704,9,1995,Benzin,null,520,2,,Coupé,green met.,manual,Lamborghini,null,
637.0,CLS 500,MERCEDES-BENZ CLS 500,CLS 500,CLS 500,"\"Ab MFK\"",schwarz,G,66100,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,3,2005,Benzin,290 g/km,306,4,,Limousine,black met.,null,Mercedes-benz,12.1,l/100km
777.0,M5,BMW M5,M5,M5,"\"Ab MFK\"",braun,G,4600,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4395,3,2013,Benzin,232 g/km,560,4,,Limousine,black met.,automatic,Bmw,9.9,l/100km
803.0,Turbo ll 3.6,PORSCHE 911 Turbo ll 3.6,911,911 Turbo ll 3.6,"\"Ab MFK\"",schwarz,null,128200,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3598,10,1993,Benzin,null,445,2,,Coupé,black met.,manual,Porsche,null,
107.0,Arnage Red Label,BENTLEY Arnage Red Label,ARNAGE,Arnage Red Label,"\"Ab MFK\"",grau,G,19300,Automat,5,Hinterradantrieb,Zuzwil,6761,5,2000,Benzin,456 g/km,405,4,,Limousine,blue met.,automatic,Bentley,19.2,l/100km
380.0,MP4-12C Spider 3.8 V8,McLAREN MP4-12C Spider 3.8 V8,12C,MP4-12C Spider 3.8 V8,"\"Ab MFK\"",schwarz,G,16000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,5,2013,Benzin,275 g/km,626,2,,Cabriolet,green,automatic,Mclaren,11.7,l/100km
863.0,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,SL 65 AMG,SL 65 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",rot,G,24000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5981,7,2008,Benzin,362 g/km,612,2,,Cabriolet,silver met.,null,Mercedes-benz,14.0,l/100km
1144.0,911 Carrera S Cabrio,PORSCHE 911 Carrera S Cabrio,911,911 Carrera S Cabrio,"\"Ab MFK\"",rot,null,29800,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3824,8,2006,Benzin,280 g/km,355,2,,Cabriolet,white met.,null,Porsche,11.6,l/100km
929.0,Discovery 3.9,LAND ROVER Discovery 3.9,DISCOVERY,Discovery 3.9,"\"Ab MFK\"",anthrazit,null,55800,Automatik-Getriebe,5,Allrad,Zuzwil,3950,7,1998,Benzin,null,185,3,,SUV / Geländewagen,silver met.,null,Land rover,16.4,l/100km
94.0,Coupé GT,MASERATI Coupé GT,COUPÉ GT,Coupé GT,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,G,53000,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4244,6,2002,Benzin,400 g/km,390,2,,Coupé,blue met.,automatic,Maserati,17.5,l/100km
1011.0,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",schwarz,G,47400,Automat sequentiell,5,Allrad,Zuzwil,4172,12,2002,Benzin,350 g/km,450,5,,Kombi,silver met.,null,Audi,14.6,l/100km
1105.0,ML 500 4Matic,MERCEDES-BENZ ML 500 4Matic,ML 500,ML 500 4Matic,"\"Ab MFK\"",schwarz,G,37500,Automat sequentiell,5,Allrad,Zuzwil,4966,12,2005,Benzin,319 g/km,306,5,,SUV / Geländewagen,white,null,Mercedes-benz,13.4,l/100km
117.0,E 320 Avantgarde,MERCEDES-BENZ E 320 Avantgarde,E 320,E 320 Avantgarde,"\"Ab MFK\"",grau,G,83000,Automat,5,Hinterradantrieb,Zuzwil,3199,5,2001,Benzin,259 g/km,224,5,,Kombi,blue met.,automatic,Mercedes-benz,10.8,l/100km
43.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",blau,null,34000,Automat,0,Hinterradantrieb,Zuzwil,4971,6,1996,Benzin,null,320,2,,Cabriolet,beige met.,automatic,Mercedes-benz,null,
822.0,BJ 40 LT,TOYOTA LAND CRUISER BJ 40 LT,LAND CRUISER,LAND CRUISER BJ 40 LT,null,mehrfarbig,null,240500,Schaltgetriebe,6,Allrad,Zuzwil,2977,7,1979,Diesel,null,0,3,,SUV / Geländewagen,black met.,manual,Toyota,null,
92.0,Clio 2.0 16V Sport,RENAULT Clio 2.0 16V Sport,CLIO,Clio 2.0 16V Sport,null,schwarz,G,147900,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1998,2,2008,Benzin,208 g/km,197,3,,Kleinwagen,blue met.,manual,Renault,8.9,l/100km
517.0,Gallardo LP570-4 Coupé SL,LAMBORGHINI Gallardo LP570-4 Coupé SL,GALLARDO,Gallardo LP570-4 Coupé SL,"\"Ab MFK\"",schwarz,G,19300,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,1,2011,Benzin,325 g/km,570,2,,Coupé,black,automatic,Lamborghini,13.7,l/100km
802.0,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,CLK 63 AMG,CLK 63 AMG Black Series,"\"Ab MFK\"",schwarz,G,45000,Automat sequentiell,2,Hinterradantrieb,Zuzwil,6209,6,2008,Benzin,369 g/km,507,2,,Coupé,black met.,null,Mercedes-benz,15.3,l/100km
955.0,E 320 CDI Avantgarde,MERCEDES-BENZ E 320 CDI Avantgarde,E 320,E 320 CDI Avantgarde,"\"Ab MFK\"",schwarz,G,100,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2987,6,2007,Diesel,202 g/km,224,4,,Limousine,silver met.,null,Mercedes-benz,7.6,l/100km
968.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,41900,Automat sequentiell,5,Allrad,Zuzwil,4398,11,2000,Benzin,335 g/km,286,5,,SUV / Geländewagen,silver met.,null,Bmw,13.9,l/100km
97.0,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",grau,null,49300,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4244,3,2003,Benzin,400 g/km,390,2,,Cabriolet,blue met.,null,Maserati,17.5,l/100km
1046.0,750i,BMW 750i,750,750i,"\"Ab MFK\"",schwarz,null,69600,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5379,3,1997,Benzin,327 g/km,327,4,,Limousine,silver met.,null,Bmw,14.2,l/100km
1059.0,ML 350 Inspiration,MERCEDES-BENZ ML 350 Inspiration,ML 350,ML 350 Inspiration,"\"Ab MFK\"",schwarz,G,126300,Automat,5,Allrad,Zuzwil,3724,10,2003,Benzin,305 g/km,235,5,,SUV / Geländewagen,silver met.,automatic,Mercedes-benz,12.7,l/100km
1140.0,MP4-12C Cabriolet 3.8 V8,McLAREN MP4-12C Cabriolet 3.8 V8,12C,MP4-12C Cabriolet 3.8 V8,"\"Ab MFK\"",schwarz,G,12000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2013,Benzin,279 g/km,625,2,,Cabriolet,white met.,automatic,Mclaren,12.3,l/100km
124.0,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,F360,F360 Modena Berlinetta,"\"Ab MFK\"",bordeaux,G,42500,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Porrentruy,3586,11,2003,Benzin,440 g/km,400,2,,Coupé,blue met.,automatic,Ferrari,19.3,l/100km
129.0,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,MURCIÉLAGO,Murciélago LP640-4 Cpé,"\"Ab MFK\", \"Direkt-/Parallelimport\"",mehrfarbig,G,38000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,6496,7,2007,Benzin,495 g/km,641,2,,Coupé,blue met.,automatic,Lamborghini,21.3,l/100km
418.0,A6 2.8 Ambiente,AUDI A6 2.8 Ambiente,A6,A6 2.8 Ambiente,null,beige,null,94000,Automatik-Getriebe,5,Vorderradantrieb,Zuzwil,2771,2,1998,Benzin,240 g/km,193,4,,Limousine,green met.,null,Audi,10.0,l/100km
567.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",grau,G,3600,Automat sequentiell,5,Allrad,Zuzwil,4398,12,2000,Benzin,335 g/km,286,5,,SUV / Geländewagen,black,null,Bmw,13.9,l/100km
253.0,XK8 Convertible,JAGUAR XK8 Convertible,XK,XK8 Convertible,"\"Ab MFK\"",beige,G,99800,Automat,4,Hinterradantrieb,Zuzwil,3996,7,1998,Benzin,310 g/km,284,2,,Cabriolet,gray,automatic,Jaguar,12.1,l/100km
474.0,Phaeton 3.0 TDi V6 4M,VW Phaeton 3.0 TDi V6 4M,PHAETON,Phaeton 3.0 TDi V6 4M,"\"Ab MFK\"",schwarz,G,84600,Automat,5,Allrad,Zuzwil,2967,7,2008,Diesel,240 g/km,240,4,,Limousine,red,automatic,Vw,9.1,l/100km
624.0,CLS 500,MERCEDES-BENZ CLS 500,CLS 500,CLS 500,"\"Ab MFK\"",schwarz,G,21300,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,1,2005,Benzin,290 g/km,306,4,,Limousine,black met.,null,Mercedes-benz,12.1,l/100km
881.0,Alpine,RENAULT R5 Alpine,R5,R5 Alpine,null,mehrfarbig,null,147800,Schaltgetriebe,5,Vorderradantrieb,Zuzwil,1397,7,1981,Benzin,null,93,3,,Kleinwagen,silver met.,manual,Renault,null,
901.0,2CV6 Charleston,CITROEN 2CV6 Charleston,2CV,2CV6 Charleston,"\"Ab MFK\"",grau,null,80500,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,602,7,1986,Benzin,null,29,4,,Kleinwagen,silver met.,manual,Citroen,null,
266.0,RS6 Avant 5.0 V10 quattro MTM,AUDI RS6 Avant 5.0 V10 quattro MTM,RS6,RS6 Avant 5.0 V10 quattro MTM,"\"Ab MFK\"",schwarz,G,24600,Automat,5,Allrad,Zuzwil,4991,9,2008,Benzin,333 g/km,580,5,,Kombi,gray,automatic,Audi,14.0,l/100km
351.0,911 Carrera 4,PORSCHE 911 Carrera 4,911,911 Carrera 4,"\"Ab MFK\"",schwarz,null,47700,Schaltgetriebe manuell,4,Allrad,Zuzwil,3387,11,1999,Benzin,295 g/km,300,2,,Coupé,gray met.,manual,Porsche,12.0,l/100km
36.0,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",braun,null,153600,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,5,1981,Benzin,null,150,2,,Coupé,anthrazit met.,manual,Renault,null,
486.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,null,117900,Automat,2,Hinterradantrieb,Zuzwil,4971,4,1993,Benzin,null,320,2,,Cabriolet,red,automatic,Mercedes-benz,null,
550.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",schwarz,null,129700,Automat,0,Hinterradantrieb,Zuzwil,4971,2,1992,Benzin,null,320,2,,Cabriolet,black,automatic,Mercedes-benz,null,
80.0,Integrale EVO,LANCIA DELTA Integrale EVO,DELTA,DELTA Integrale EVO,"\"Ab MFK\"",beige,null,68000,Schaltgetriebe,5,Allrad,Zuzwil,1994,2,1995,Benzin,null,212,5,,Limousine,blue,manual,Lancia,null,
920.0,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,SLK 200,SLK 200 Kompressor,"\"Ab MFK\"",schwarz,G,160,Automat sequentiell,2,Hinterradantrieb,Zuzwil,1796,7,2009,Benzin,196 g/km,184,2,,Cabriolet,silver met.,null,Mercedes-benz,8.2,l/100km
225.0,S6 quattro,AUDI S6 quattro,S6,S6 quattro,"\"Ab MFK\"",schwarz,null,103100,Automatik-Getriebe,5,Allrad,Zuzwil,4172,8,2001,Benzin,341 g/km,340,4,,Limousine,yellow,null,Audi,14.2,l/100km
521.0,500 SE,MERCEDES-BENZ 500 SE,500,500 SE,"\"Ab MFK\"",grau,null,156300,Automat,5,Hinterradantrieb,Zuzwil,4971,7,1991,Benzin,null,320,4,,Limousine,black,automatic,Mercedes-benz,null,
593.0,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,QUATTROPORTE,Quattroporte 4.2 Sport GT,"\"Ab MFK\"",schwarz,G,58900,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,4,2008,Benzin,370 g/km,400,4,,Limousine,black,automatic,Maserati,15.8,l/100km
600.0,Frontera 3.2i V6 Limited,OPEL Frontera 3.2i V6 Limited,FRONTERA,Frontera 3.2i V6 Limited,null,schwarz,null,153900,Automatik-Getriebe,5,Allrad,Zuzwil,3165,5,2001,Benzin,316 g/km,205,5,,SUV / Geländewagen,black,null,Opel,13.2,l/100km
658.0,911 GT3,PORSCHE 911 GT3,911,911 GT3,"\"Ab MFK\"",schwarz,null,29800,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3600,8,1999,Benzin,null,360,2,,Coupé,black met.,manual,Porsche,12.9,l/100km
860.0,545i,BMW 545i,545,545i,"\"Ab MFK\"",beige,null,33600,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,4398,9,2003,Benzin,264 g/km,333,4,,Limousine,silver,null,Bmw,10.9,l/100km
